timestamp,building,building_type,occupancy,energy_kwh,temperature_f,event
2026-05-31T06:00,Mesa Housing,Residence,42,80.01,55.2,normal
2026-05-31T06:00,Arts Annex,Studio,13,48.17,55.2,normal
2026-05-31T06:00,Bio Research,Lab,17,102.78,55.2,normal
2026-05-31T07:00,Engineering Hall,Lab,31,105.58,53.8,normal
2026-05-31T07:00,Science Library,Study,26,65.69,53.8,normal
2026-05-31T07:00,Student Center,Dining,15,84.98,53.8,normal
2026-05-31T07:00,Mesa Housing,Residence,66,95.11,53.8,normal
2026-05-31T07:00,Arts Annex,Studio,15,50.04,53.8,normal
2026-05-31T07:00,Bio Research,Lab,29,104.85,53.8,normal
2026-05-31T08:00,Engineering Hall,Lab,28,96.69,56.4,normal
2026-05-31T08:00,Science Library,Study,44,80.38,56.4,normal
2026-05-31T08:00,Student Center,Dining,22,87.69,56.4,normal
2026-05-31T08:00,Mesa Housing,Residence,69,89.07,56.4,normal
2026-05-31T08:00,Arts Annex,Studio,15,43.43,56.4,normal
2026-05-31T08:00,Bio Research,Lab,37,112.99,56.4,normal
2026-05-31T09:00,Engineering Hall,Lab,46,104.11,55.0,normal
2026-05-31T09:00,Science Library,Study,55,79.73,55.0,normal
2026-05-31T09:00,Student Center,Dining,35,97.5,55.0,normal
2026-05-31T09:00,Mesa Housing,Residence,65,88.95,55.0,normal
2026-05-31T09:00,Arts Annex,Studio,22,54.62,55.0,normal
2026-05-31T09:00,Bio Research,Lab,48,117.26,55.0,normal
2026-05-31T10:00,Engineering Hall,Lab,47,106.76,59.6,normal
2026-05-31T10:00,Science Library,Study,65,78.54,59.6,normal
2026-05-31T10:00,Student Center,Dining,50,99.92,59.6,normal
2026-05-31T10:00,Mesa Housing,Residence,35,83.39,59.6,normal
2026-05-31T10:00,Arts Annex,Studio,34,52.05,59.6,normal
2026-05-31T10:00,Bio Research,Lab,44,116.32,59.6,normal
2026-05-31T11:00,Engineering Hall,Lab,55,111.06,59.7,normal
2026-05-31T11:00,Science Library,Study,40,71.25,59.7,normal
2026-05-31T11:00,Student Center,Dining,67,111.82,59.7,normal
2026-05-31T11:00,Mesa Housing,Residence,48,82.73,59.7,normal
2026-05-31T11:00,Arts Annex,Studio,40,58.51,59.7,normal
2026-05-31T11:00,Bio Research,Lab,56,115.05,59.7,normal
2026-05-31T12:00,Engineering Hall,Lab,72,114.75,65.7,normal
2026-05-31T12:00,Science Library,Study,44,71.81,65.7,normal
2026-05-31T12:00,Student Center,Dining,77,114.18,65.7,normal
2026-05-31T12:00,Mesa Housing,Residence,38,80.86,65.7,normal
2026-05-31T12:00,Arts Annex,Studio,38,54.48,65.7,normal
2026-05-31T12:00,Bio Research,Lab,64,120.88,65.7,normal
2026-05-31T13:00,Engineering Hall,Lab,59,107.22,65.8,normal
2026-05-31T13:00,Science Library,Study,56,79.09,65.8,normal
2026-05-31T13:00,Student Center,Dining,84,116.66,65.8,normal
2026-05-31T13:00,Mesa Housing,Residence,55,85.31,65.8,normal
2026-05-31T13:00,Arts Annex,Studio,35,49.49,65.8,normal
2026-05-31T13:00,Bio Research,Lab,35,105.37,65.8,normal
2026-05-31T14:00,Engineering Hall,Lab,55,109.16,70.0,normal
2026-05-31T14:00,Science Library,Study,62,82.18,70.0,normal
2026-05-31T14:00,Student Center,Dining,62,102.11,70.0,normal
2026-05-31T14:00,Mesa Housing,Residence,50,86.46,70.0,normal
2026-05-31T14:00,Arts Annex,Studio,30,44.7,70.0,normal
2026-05-31T14:00,Bio Research,Lab,36,108.98,70.0,normal
2026-05-31T15:00,Engineering Hall,Lab,59,105.92,71.8,normal
2026-05-31T15:00,Science Library,Study,57,75.26,71.8,normal
2026-05-31T15:00,Student Center,Dining,45,97.73,71.8,normal
2026-05-31T15:00,Mesa Housing,Residence,33,79.5,71.8,normal
2026-05-31T15:00,Arts Annex,Studio,19,48.57,71.8,normal
2026-05-31T15:00,Bio Research,Lab,32,109.21,71.8,normal
2026-05-31T16:00,Engineering Hall,Lab,58,116.17,76.4,normal
2026-05-31T16:00,Science Library,Study,70,85.09,76.4,normal
2026-05-31T16:00,Student Center,Dining,56,109.15,76.4,normal
2026-05-31T16:00,Mesa Housing,Residence,33,83.49,76.4,normal
2026-05-31T16:00,Arts Annex,Studio,34,54.67,76.4,normal
2026-05-31T16:00,Bio Research,Lab,55,125.26,76.4,normal
2026-05-31T17:00,Engineering Hall,Lab,42,101.82,76.6,normal
2026-05-31T17:00,Science Library,Study,55,83.28,76.6,normal
2026-05-31T17:00,Student Center,Dining,74,119.01,76.6,normal
2026-05-31T17:00,Mesa Housing,Residence,49,92.22,76.6,normal
2026-05-31T17:00,Arts Annex,Studio,26,54.57,76.6,normal
2026-05-31T17:00,Bio Research,Lab,44,116.36,76.6,normal
2026-05-31T18:00,Engineering Hall,Lab,42,113.93,79.0,normal
2026-05-31T18:00,Science Library,Study,56,81.84,79.0,normal
2026-05-31T18:00,Student Center,Dining,76,115.77,79.0,normal
2026-05-31T18:00,Mesa Housing,Residence,31,84.05,79.0,normal
2026-05-31T18:00,Arts Annex,Studio,18,52.06,79.0,normal
2026-05-31T18:00,Bio Research,Lab,33,109.97,79.0,normal
2026-05-31T19:00,Engineering Hall,Lab,24,99.78,79.3,normal
2026-05-31T19:00,Science Library,Study,74,89.01,79.3,normal
2026-05-31T19:00,Student Center,Dining,46,102.61,79.3,normal
2026-05-31T19:00,Mesa Housing,Residence,29,87.84,79.3,normal
2026-05-31T19:00,Arts Annex,Studio,18,54.75,79.3,normal
2026-05-31T19:00,Bio Research,Lab,27,112.13,79.3,normal
2026-05-31T20:00,Engineering Hall,Lab,29,100.48,78.0,normal
2026-05-31T20:00,Science Library,Study,49,78.09,78.0,normal
2026-05-31T20:00,Student Center,Dining,32,96.05,78.0,normal
2026-05-31T20:00,Mesa Housing,Residence,42,87.36,78.0,normal
2026-05-31T20:00,Arts Annex,Studio,10,45.99,78.0,normal
2026-05-31T20:00,Bio Research,Lab,18,104.34,78.0,normal
2026-05-31T21:00,Engineering Hall,Lab,16,97.62,76.8,normal
2026-05-31T21:00,Science Library,Study,57,88.04,76.8,normal
2026-05-31T21:00,Student Center,Dining,39,102.97,76.8,normal
2026-05-31T21:00,Mesa Housing,Residence,30,82.84,76.8,normal
2026-05-31T21:00,Arts Annex,Studio,11,51.88,76.8,normal
2026-05-31T21:00,Bio Research,Lab,20,106.8,76.8,normal
2026-05-31T22:00,Engineering Hall,Lab,19,95.2,77.3,normal
2026-05-31T22:00,Science Library,Study,64,90.79,77.3,normal
2026-05-31T22:00,Student Center,Dining,20,89.68,77.3,normal
2026-05-31T22:00,Mesa Housing,Residence,40,89.57,77.3,normal
2026-05-31T22:00,Arts Annex,Studio,12,47.48,77.3,normal
2026-05-31T22:00,Bio Research,Lab,19,105.14,77.3,normal
2026-05-31T23:00,Engineering Hall,Lab,19,88.06,71.2,normal
2026-05-31T23:00,Science Library,Study,43,76.77,71.2,normal
2026-05-31T23:00,Student Center,Dining,13,84.51,71.2,normal
2026-05-31T23:00,Mesa Housing,Residence,50,78.45,71.2,normal
2026-05-31T23:00,Arts Annex,Studio,6,42.39,71.2,normal
2026-05-31T23:00,Bio Research,Lab,16,102.16,71.2,normal
2026-06-01T00:00,Engineering Hall,Lab,10,87.42,69.8,normal
2026-06-01T00:00,Science Library,Study,24,69.63,69.8,normal
2026-06-01T00:00,Student Center,Dining,24,86.87,69.8,normal
2026-06-01T00:00,Mesa Housing,Residence,126,114.55,69.8,normal
2026-06-01T00:00,Arts Annex,Studio,6,40.28,69.8,normal
2026-06-01T00:00,Bio Research,Lab,11,92.2,69.8,normal
2026-06-01T01:00,Engineering Hall,Lab,18,91.26,65.2,normal
2026-06-01T01:00,Science Library,Study,22,61.37,65.2,normal
2026-06-01T01:00,Student Center,Dining,17,80.81,65.2,normal
2026-06-01T01:00,Mesa Housing,Residence,105,103.48,65.2,normal
2026-06-01T01:00,Arts Annex,Studio,5,42.06,65.2,normal
2026-06-01T01:00,Bio Research,Lab,14,99.05,65.2,normal
2026-06-01T02:00,Engineering Hall,Lab,18,91.54,64.4,normal
2026-06-01T02:00,Science Library,Study,25,60.99,64.4,normal
2026-06-01T02:00,Student Center,Dining,27,82.95,64.4,normal
2026-06-01T02:00,Mesa Housing,Residence,115,105.94,64.4,normal
2026-06-01T02:00,Arts Annex,Studio,6,43.34,64.4,normal
2026-06-01T02:00,Bio Research,Lab,13,96.15,64.4,normal
2026-06-01T03:00,Engineering Hall,Lab,16,90.3,61.6,normal
2026-06-01T03:00,Science Library,Study,17,61.24,61.6,normal
2026-06-01T03:00,Student Center,Dining,25,86.55,61.6,normal
2026-06-01T03:00,Mesa Housing,Residence,126,108.71,61.6,normal
2026-06-01T03:00,Arts Annex,Studio,11,46.85,61.6,normal
2026-06-01T03:00,Bio Research,Lab,18,101.88,61.6,normal
2026-06-01T04:00,Engineering Hall,Lab,25,96.59,58.0,normal
2026-06-01T04:00,Science Library,Study,27,64.47,58.0,normal
2026-06-01T04:00,Student Center,Dining,13,83.11,58.0,normal
2026-06-01T04:00,Mesa Housing,Residence,96,107.42,58.0,normal
2026-06-01T04:00,Arts Annex,Studio,9,46.46,58.0,normal
2026-06-01T04:00,Bio Research,Lab,22,101.78,58.0,normal
2026-06-01T05:00,Engineering Hall,Lab,26,97.6,56.3,normal
2026-06-01T05:00,Science Library,Study,22,64.45,56.3,normal
2026-06-01T05:00,Student Center,Dining,26,86.5,56.3,normal
2026-06-01T05:00,Mesa Housing,Residence,71,97.46,56.3,normal
2026-06-01T05:00,Arts Annex,Studio,16,51.01,56.3,normal
2026-06-01T05:00,Bio Research,Lab,28,111.88,56.3,normal
2026-06-01T06:00,Engineering Hall,Lab,30,97.75,55.3,normal
2026-06-01T06:00,Science Library,Study,23,64.17,55.3,normal
2026-06-01T06:00,Student Center,Dining,26,89.98,55.3,normal
2026-06-01T06:00,Mesa Housing,Residence,80,94.7,55.3,normal
2026-06-01T06:00,Arts Annex,Studio,18,44.78,55.3,normal
2026-06-01T06:00,Bio Research,Lab,29,111.93,55.3,normal
2026-06-01T07:00,Engineering Hall,Lab,37,104.73,54.3,normal
2026-06-01T07:00,Science Library,Study,35,74.26,54.3,normal
2026-06-01T07:00,Student Center,Dining,28,90.28,54.3,normal
2026-06-01T07:00,Mesa Housing,Residence,76,96.73,54.3,normal
2026-06-01T07:00,Arts Annex,Studio,14,45.32,54.3,normal
2026-06-01T07:00,Bio Research,Lab,28,110.42,54.3,normal
2026-06-01T08:00,Engineering Hall,Lab,60,109.87,55.2,normal
2026-06-01T08:00,Science Library,Study,57,85.3,55.2,normal
2026-06-01T08:00,Student Center,Dining,34,92.72,55.2,normal
2026-06-01T08:00,Mesa Housing,Residence,72,95.97,55.2,normal
2026-06-01T08:00,Arts Annex,Studio,21,50.99,55.2,normal
2026-06-01T08:00,Bio Research,Lab,55,122.96,55.2,normal
2026-06-01T09:00,Engineering Hall,Lab,60,111.15,55.2,normal
2026-06-01T09:00,Science Library,Study,75,84.3,55.2,normal
2026-06-01T09:00,Student Center,Dining,35,89.8,55.2,normal
2026-06-01T09:00,Mesa Housing,Residence,79,93.4,55.2,normal
2026-06-01T09:00,Arts Annex,Studio,35,54.08,55.2,normal
2026-06-01T09:00,Bio Research,Lab,57,124.31,55.2,normal
2026-06-01T10:00,Engineering Hall,Lab,69,120.64,58.7,normal
2026-06-01T10:00,Science Library,Study,67,86.21,58.7,normal
2026-06-01T10:00,Student Center,Dining,63,103.78,58.7,normal
2026-06-01T10:00,Mesa Housing,Residence,86,101.11,58.7,normal
2026-06-01T10:00,Arts Annex,Studio,32,51.62,58.7,normal
2026-06-01T10:00,Bio Research,Lab,61,119.01,58.7,normal
2026-06-01T11:00,Engineering Hall,Lab,81,123.33,61.0,normal
2026-06-01T11:00,Science Library,Study,93,93.49,61.0,normal
2026-06-01T11:00,Student Center,Dining,66,106.92,61.0,normal
2026-06-01T11:00,Mesa Housing,Residence,64,86.0,61.0,normal
2026-06-01T11:00,Arts Annex,Studio,54,60.34,61.0,normal
2026-06-01T11:00,Bio Research,Lab,88,132.98,61.0,normal
2026-06-01T12:00,Engineering Hall,Lab,67,110.13,63.8,normal
2026-06-01T12:00,Science Library,Study,82,83.14,63.8,normal
2026-06-01T12:00,Student Center,Dining,85,111.09,63.8,normal
2026-06-01T12:00,Mesa Housing,Residence,49,87.08,63.8,normal
2026-06-01T12:00,Arts Annex,Studio,38,52.06,63.8,normal
2026-06-01T12:00,Bio Research,Lab,66,115.9,63.8,normal
2026-06-01T13:00,Engineering Hall,Lab,65,114.07,68.9,normal
2026-06-01T13:00,Science Library,Study,89,93.54,68.9,normal
2026-06-01T13:00,Student Center,Dining,108,124.7,68.9,normal
2026-06-01T13:00,Mesa Housing,Residence,59,83.52,68.9,normal
2026-06-01T13:00,Arts Annex,Studio,47,54.3,68.9,normal
2026-06-01T13:00,Bio Research,Lab,75,127.73,68.9,normal
2026-06-01T14:00,Engineering Hall,Lab,66,116.56,70.2,normal
2026-06-01T14:00,Science Library,Study,92,89.95,70.2,normal
2026-06-01T14:00,Student Center,Dining,88,117.02,70.2,normal
2026-06-01T14:00,Mesa Housing,Residence,54,85.93,70.2,normal
2026-06-01T14:00,Arts Annex,Studio,41,82.25,70.2,low-use cooling drift
2026-06-01T14:00,Bio Research,Lab,50,109.19,70.2,normal
2026-06-01T15:00,Engineering Hall,Lab,55,106.09,73.6,normal
2026-06-01T15:00,Science Library,Study,84,92.2,73.6,normal
2026-06-01T15:00,Student Center,Dining,37,90.89,73.6,normal
2026-06-01T15:00,Mesa Housing,Residence,66,93.36,73.6,normal
2026-06-01T15:00,Arts Annex,Studio,39,54.25,73.6,normal
2026-06-01T15:00,Bio Research,Lab,50,111.76,73.6,normal
2026-06-01T16:00,Engineering Hall,Lab,42,102.32,76.8,normal
2026-06-01T16:00,Science Library,Study,98,95.67,76.8,normal
2026-06-01T16:00,Student Center,Dining,71,109.41,76.8,normal
2026-06-01T16:00,Mesa Housing,Residence,57,86.88,76.8,normal
2026-06-01T16:00,Arts Annex,Studio,30,51.54,76.8,normal
2026-06-01T16:00,Bio Research,Lab,77,131.55,76.8,normal
2026-06-01T17:00,Engineering Hall,Lab,37,107.72,77.6,normal
2026-06-01T17:00,Science Library,Study,104,100.15,77.6,normal
2026-06-01T17:00,Student Center,Dining,60,108.96,77.6,normal
2026-06-01T17:00,Mesa Housing,Residence,74,102.33,77.6,normal
2026-06-01T17:00,Arts Annex,Studio,24,56.77,77.6,normal
2026-06-01T17:00,Bio Research,Lab,55,124.77,77.6,normal
2026-06-01T18:00,Engineering Hall,Lab,38,110.02,79.9,normal
2026-06-01T18:00,Science Library,Study,76,96.07,79.9,normal
2026-06-01T18:00,Student Center,Dining,83,122.86,79.9,normal
2026-06-01T18:00,Mesa Housing,Residence,60,93.11,79.9,normal
2026-06-01T18:00,Arts Annex,Studio,25,52.37,79.9,normal
2026-06-01T18:00,Bio Research,Lab,35,119.1,79.9,normal
2026-06-01T19:00,Engineering Hall,Lab,39,104.44,79.0,normal
2026-06-01T19:00,Science Library,Study,63,87.57,79.0,normal
2026-06-01T19:00,Student Center,Dining,92,122.24,79.0,normal
2026-06-01T19:00,Mesa Housing,Residence,71,99.06,79.0,normal
2026-06-01T19:00,Arts Annex,Studio,17,52.24,79.0,normal
2026-06-01T19:00,Bio Research,Lab,27,112.09,79.0,normal
2026-06-01T20:00,Engineering Hall,Lab,44,113.93,79.9,normal
2026-06-01T20:00,Science Library,Study,94,101.11,79.9,normal
2026-06-01T20:00,Student Center,Dining,59,106.89,79.9,normal
2026-06-01T20:00,Mesa Housing,Residence,63,94.27,79.9,normal
2026-06-01T20:00,Arts Annex,Studio,23,58.48,79.9,normal
2026-06-01T20:00,Bio Research,Lab,28,113.36,79.9,normal
2026-06-01T21:00,Engineering Hall,Lab,33,106.46,78.4,normal
2026-06-01T21:00,Science Library,Study,56,80.69,78.4,normal
2026-06-01T21:00,Student Center,Dining,44,99.64,78.4,normal
2026-06-01T21:00,Mesa Housing,Residence,81,99.91,78.4,normal
2026-06-01T21:00,Arts Annex,Studio,20,51.88,78.4,normal
2026-06-01T21:00,Bio Research,Lab,20,109.35,78.4,normal
2026-06-01T22:00,Engineering Hall,Lab,25,95.15,76.6,normal
2026-06-01T22:00,Science Library,Study,45,79.72,76.6,normal
2026-06-01T22:00,Student Center,Dining,34,93.63,76.6,normal
2026-06-01T22:00,Mesa Housing,Residence,60,88.81,76.6,normal
2026-06-01T22:00,Arts Annex,Studio,15,46.62,76.6,normal
2026-06-01T22:00,Bio Research,Lab,27,107.68,76.6,normal
2026-06-01T23:00,Engineering Hall,Lab,17,92.54,72.5,normal
2026-06-01T23:00,Science Library,Study,69,82.08,72.5,normal
2026-06-01T23:00,Student Center,Dining,28,87.72,72.5,normal
2026-06-01T23:00,Mesa Housing,Residence,61,88.59,72.5,normal
2026-06-01T23:00,Arts Annex,Studio,10,40.72,72.5,normal
2026-06-01T23:00,Bio Research,Lab,16,101.08,72.5,normal
2026-06-02T00:00,Engineering Hall,Lab,18,92.27,71.0,normal
2026-06-02T00:00,Science Library,Study,24,64.34,71.0,normal
2026-06-02T00:00,Student Center,Dining,23,81.53,71.0,normal
2026-06-02T00:00,Mesa Housing,Residence,76,92.2,71.0,normal
2026-06-02T00:00,Arts Annex,Studio,7,41.56,71.0,normal
2026-06-02T00:00,Bio Research,Lab,15,100.14,71.0,normal
2026-06-02T01:00,Engineering Hall,Lab,20,86.64,65.6,normal
2026-06-02T01:00,Science Library,Study,15,57.81,65.6,normal
2026-06-02T01:00,Student Center,Dining,27,86.25,65.6,normal
2026-06-02T01:00,Mesa Housing,Residence,66,86.64,65.6,normal
2026-06-02T01:00,Arts Annex,Studio,6,36.07,65.6,normal
2026-06-02T01:00,Bio Research,Lab,12,101.61,65.6,normal
2026-06-02T02:00,Engineering Hall,Lab,16,91.89,64.4,normal
2026-06-02T02:00,Science Library,Study,24,69.33,64.4,normal
2026-06-02T02:00,Student Center,Dining,25,87.3,64.4,normal
2026-06-02T02:00,Mesa Housing,Residence,91,95.88,64.4,normal
2026-06-02T02:00,Arts Annex,Studio,10,45.19,64.4,normal
2026-06-02T02:00,Bio Research,Lab,12,92.1,64.4,normal
2026-06-02T03:00,Engineering Hall,Lab,17,87.87,61.4,normal
2026-06-02T03:00,Science Library,Study,18,58.22,61.4,normal
2026-06-02T03:00,Student Center,Dining,17,77.27,61.4,normal
2026-06-02T03:00,Mesa Housing,Residence,72,96.99,61.4,normal
2026-06-02T03:00,Arts Annex,Studio,11,41.38,61.4,normal
2026-06-02T03:00,Bio Research,Lab,14,98.83,61.4,normal
2026-06-02T04:00,Engineering Hall,Lab,22,90.06,58.6,normal
2026-06-02T04:00,Science Library,Study,18,62.25,58.6,normal
2026-06-02T04:00,Student Center,Dining,25,91.93,58.6,normal
2026-06-02T04:00,Mesa Housing,Residence,84,102.73,58.6,normal
2026-06-02T04:00,Arts Annex,Studio,9,44.72,58.6,normal
2026-06-02T04:00,Bio Research,Lab,14,103.81,58.6,normal
2026-06-02T05:00,Engineering Hall,Lab,19,93.01,56.9,normal
2026-06-02T05:00,Science Library,Study,21,62.22,56.9,normal
2026-06-02T05:00,Student Center,Dining,18,89.7,56.9,normal
2026-06-02T05:00,Mesa Housing,Residence,113,114.54,56.9,normal
2026-06-02T05:00,Arts Annex,Studio,17,50.63,56.9,normal
2026-06-02T05:00,Bio Research,Lab,22,105.89,56.9,normal
2026-06-02T06:00,Engineering Hall,Lab,31,101.89,57.3,normal
2026-06-02T06:00,Science Library,Study,40,78.33,57.3,normal
2026-06-02T06:00,Student Center,Dining,22,86.62,57.3,normal
2026-06-02T06:00,Mesa Housing,Residence,96,98.62,57.3,normal
2026-06-02T06:00,Arts Annex,Studio,12,41.15,57.3,normal
2026-06-02T06:00,Bio Research,Lab,29,111.76,57.3,normal
2026-06-02T07:00,Engineering Hall,Lab,31,98.2,55.7,normal
2026-06-02T07:00,Science Library,Study,54,80.21,55.7,normal
2026-06-02T07:00,Student Center,Dining,17,88.71,55.7,normal
2026-06-02T07:00,Mesa Housing,Residence,72,91.08,55.7,normal
2026-06-02T07:00,Arts Annex,Studio,24,53.93,55.7,normal
2026-06-02T07:00,Bio Research,Lab,24,109.8,55.7,normal
2026-06-02T08:00,Engineering Hall,Lab,43,109.66,55.3,normal
2026-06-02T08:00,Science Library,Study,41,79.65,55.3,normal
2026-06-02T08:00,Student Center,Dining,40,101.12,55.3,normal
2026-06-02T08:00,Mesa Housing,Residence,83,96.51,55.3,normal
2026-06-02T08:00,Arts Annex,Studio,32,57.58,55.3,normal
2026-06-02T08:00,Bio Research,Lab,35,107.55,55.3,normal
2026-06-02T09:00,Engineering Hall,Lab,64,111.66,55.6,normal
2026-06-02T09:00,Science Library,Study,42,79.62,55.6,normal
2026-06-02T09:00,Student Center,Dining,57,106.92,55.6,normal
2026-06-02T09:00,Mesa Housing,Residence,85,102.75,55.6,normal
2026-06-02T09:00,Arts Annex,Studio,34,49.84,55.6,normal
2026-06-02T09:00,Bio Research,Lab,53,119.46,55.6,normal
2026-06-02T10:00,Engineering Hall,Lab,90,129.3,58.5,normal
2026-06-02T10:00,Science Library,Study,86,90.92,58.5,normal
2026-06-02T10:00,Student Center,Dining,94,126.22,58.5,normal
2026-06-02T10:00,Mesa Housing,Residence,61,86.69,58.5,normal
2026-06-02T10:00,Arts Annex,Studio,40,50.57,58.5,normal
2026-06-02T10:00,Bio Research,Lab,74,125.66,58.5,normal
2026-06-02T11:00,Engineering Hall,Lab,72,114.61,61.2,normal
2026-06-02T11:00,Science Library,Study,87,86.67,61.2,normal
2026-06-02T11:00,Student Center,Dining,117,133.97,61.2,normal
2026-06-02T11:00,Mesa Housing,Residence,65,91.4,61.2,normal
2026-06-02T11:00,Arts Annex,Studio,27,45.92,61.2,normal
2026-06-02T11:00,Bio Research,Lab,69,120.46,61.2,normal
2026-06-02T12:00,Engineering Hall,Lab,62,111.16,64.3,normal
2026-06-02T12:00,Science Library,Study,67,81.37,64.3,normal
2026-06-02T12:00,Student Center,Dining,101,122.26,64.3,normal
2026-06-02T12:00,Mesa Housing,Residence,61,84.64,64.3,normal
2026-06-02T12:00,Arts Annex,Studio,48,54.73,64.3,normal
2026-06-02T12:00,Bio Research,Lab,85,126.56,64.3,normal
2026-06-02T13:00,Engineering Hall,Lab,55,108.25,65.7,normal
2026-06-02T13:00,Science Library,Study,71,79.22,65.7,normal
2026-06-02T13:00,Student Center,Dining,73,107.07,65.7,normal
2026-06-02T13:00,Mesa Housing,Residence,55,84.08,65.7,normal
2026-06-02T13:00,Arts Annex,Studio,32,54.77,65.7,normal
2026-06-02T13:00,Bio Research,Lab,51,116.92,65.7,normal
2026-06-02T14:00,Engineering Hall,Lab,73,120.63,68.8,normal
2026-06-02T14:00,Science Library,Study,114,100.18,68.8,normal
2026-06-02T14:00,Student Center,Dining,81,116.53,68.8,normal
2026-06-02T14:00,Mesa Housing,Residence,47,82.87,68.8,normal
2026-06-02T14:00,Arts Annex,Studio,43,53.17,68.8,normal
2026-06-02T14:00,Bio Research,Lab,75,119.98,68.8,normal
2026-06-02T15:00,Engineering Hall,Lab,68,117.18,74.3,normal
2026-06-02T15:00,Science Library,Study,89,91.07,74.3,normal
2026-06-02T15:00,Student Center,Dining,45,98.9,74.3,normal
2026-06-02T15:00,Mesa Housing,Residence,71,91.37,74.3,normal
2026-06-02T15:00,Arts Annex,Studio,26,46.68,74.3,normal
2026-06-02T15:00,Bio Research,Lab,79,133.25,74.3,normal
2026-06-02T16:00,Engineering Hall,Lab,67,116.95,74.3,normal
2026-06-02T16:00,Science Library,Study,72,88.92,74.3,normal
2026-06-02T16:00,Student Center,Dining,58,106.51,74.3,normal
2026-06-02T16:00,Mesa Housing,Residence,53,89.39,74.3,normal
2026-06-02T16:00,Arts Annex,Studio,46,56.6,74.3,normal
2026-06-02T16:00,Bio Research,Lab,49,116.81,74.3,normal
2026-06-02T17:00,Engineering Hall,Lab,43,109.49,76.0,normal
2026-06-02T17:00,Science Library,Study,82,93.19,76.0,normal
2026-06-02T17:00,Student Center,Dining,90,126.0,76.0,normal
2026-06-02T17:00,Mesa Housing,Residence,38,79.84,76.0,normal
2026-06-02T17:00,Arts Annex,Studio,26,50.52,76.0,normal
2026-06-02T17:00,Bio Research,Lab,44,112.83,76.0,normal
2026-06-02T18:00,Engineering Hall,Lab,41,108.47,79.2,normal
2026-06-02T18:00,Science Library,Study,116,107.3,79.2,normal
2026-06-02T18:00,Student Center,Dining,100,135.64,79.2,normal
2026-06-02T18:00,Mesa Housing,Residence,53,89.24,79.2,normal
2026-06-02T18:00,Arts Annex,Studio,18,55.23,79.2,normal
2026-06-02T18:00,Bio Research,Lab,50,125.71,79.2,normal
2026-06-02T19:00,Engineering Hall,Lab,29,100.93,79.8,normal
2026-06-02T19:00,Science Library,Study,64,84.71,79.8,normal
2026-06-02T19:00,Student Center,Dining,108,136.14,79.8,normal
2026-06-02T19:00,Mesa Housing,Residence,39,86.78,79.8,normal
2026-06-02T19:00,Arts Annex,Studio,28,53.13,79.8,normal
2026-06-02T19:00,Bio Research,Lab,31,110.23,79.8,normal
2026-06-02T20:00,Engineering Hall,Lab,43,108.06,79.2,normal
2026-06-02T20:00,Science Library,Study,69,88.21,79.2,normal
2026-06-02T20:00,Student Center,Dining,71,112.96,79.2,normal
2026-06-02T20:00,Mesa Housing,Residence,77,96.79,79.2,normal
2026-06-02T20:00,Arts Annex,Studio,21,57.7,79.2,normal
2026-06-02T20:00,Bio Research,Lab,27,111.03,79.2,normal
2026-06-02T21:00,Engineering Hall,Lab,29,101.42,79.3,normal
2026-06-02T21:00,Science Library,Study,75,97.5,79.3,normal
2026-06-02T21:00,Student Center,Dining,51,103.59,79.3,normal
2026-06-02T21:00,Mesa Housing,Residence,69,99.89,79.3,normal
2026-06-02T21:00,Arts Annex,Studio,17,53.36,79.3,normal
2026-06-02T21:00,Bio Research,Lab,26,112.32,79.3,normal
2026-06-02T22:00,Engineering Hall,Lab,21,95.44,74.7,normal
2026-06-02T22:00,Science Library,Study,84,90.71,74.7,normal
2026-06-02T22:00,Student Center,Dining,27,87.49,74.7,normal
2026-06-02T22:00,Mesa Housing,Residence,57,84.02,74.7,normal
2026-06-02T22:00,Arts Annex,Studio,16,50.81,74.7,normal
2026-06-02T22:00,Bio Research,Lab,19,102.52,74.7,normal
2026-06-02T23:00,Engineering Hall,Lab,27,99.24,71.0,normal
2026-06-02T23:00,Science Library,Study,58,73.23,71.0,normal
2026-06-02T23:00,Student Center,Dining,22,82.34,71.0,normal
2026-06-02T23:00,Mesa Housing,Residence,54,79.96,71.0,normal
2026-06-02T23:00,Arts Annex,Studio,11,41.63,71.0,normal
2026-06-02T23:00,Bio Research,Lab,19,98.78,71.0,normal
